id,image_url,date,title,creators,image_filename
http://www.loc.gov/item/2017800033/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30000/8c30092r.jpg#h=640&w=628,1935-01-01,[Untitled],nan,2017800033.jpg
http://www.loc.gov/item/2017800034/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30000/8c30093r.jpg#h=640&w=606,1935-01-01,[Untitled],nan,2017800034.jpg
http://www.loc.gov/item/2017800035/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30000/8c30094r.jpg#h=640&w=617,1935-01-01,[Untitled],nan,2017800035.jpg
http://www.loc.gov/item/2017800036/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30000/8c30095r.jpg#h=640&w=603,1935-01-01,[Untitled],nan,2017800036.jpg
http://www.loc.gov/item/2017800037/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30000/8c30096r.jpg#h=640&w=633,1935-01-01,[Untitled],nan,2017800037.jpg
http://www.loc.gov/item/2017800038/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30000/8c30097r.jpg#h=640&w=628,1935-01-01,[Untitled],nan,2017800038.jpg
http://www.loc.gov/item/2017800039/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30000/8c30098r.jpg#h=640&w=577,1935-01-01,[Untitled],nan,2017800039.jpg
http://www.loc.gov/item/2017800041/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30100/8c30101r.jpg#h=640&w=585,1935-01-01,[Untitled],nan,2017800041.jpg
http://www.loc.gov/item/2017800050/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30100/8c30110r.jpg#h=640&w=625,1935-01-01,[Untitled],nan,2017800050.jpg
http://www.loc.gov/item/2017800052/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30100/8c30112r.jpg#h=640&w=612,1935-01-01,[Untitled],nan,2017800052.jpg
http://www.loc.gov/item/2017800055/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30100/8c30115r.jpg#h=640&w=624,1935-01-01,[Untitled],nan,2017800055.jpg
http://www.loc.gov/item/2017800056/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30100/8c30116r.jpg#h=640&w=612,1935-01-01,[Untitled],nan,2017800056.jpg
http://www.loc.gov/item/2017800059/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30100/8c30118r.jpg#h=640&w=607,1935-01-01,[Untitled],nan,2017800059.jpg
http://www.loc.gov/item/2017800060/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30100/8c30119r.jpg#h=640&w=626,1935-01-01,[Untitled],nan,2017800060.jpg
http://www.loc.gov/item/2017800061/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30100/8c30120r.jpg#h=640&w=633,1935-01-01,[Untitled],nan,2017800061.jpg
http://www.loc.gov/item/2017800062/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30100/8c30121r.jpg#h=640&w=594,1935-01-01,[Untitled],nan,2017800062.jpg
http://www.loc.gov/item/2017800063/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30100/8c30122r.jpg#h=640&w=616,1935-01-01,[Untitled],nan,2017800063.jpg
http://www.loc.gov/item/2017800064/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30100/8c30123r.jpg#h=640&w=607,1935-01-01,[Untitled],nan,2017800064.jpg
http://www.loc.gov/item/2017800065/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30100/8c30124r.jpg#h=640&w=615,1935-01-01,[Untitled],nan,2017800065.jpg
http://www.loc.gov/item/2017800066/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30100/8c30125r.jpg#h=640&w=613,1935-01-01,[Untitled],nan,2017800066.jpg
http://www.loc.gov/item/2017800067/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30100/8c30126r.jpg#h=640&w=634,1935-01-01,[Untitled],nan,2017800067.jpg
http://www.loc.gov/item/2017800068/,https://tile.loc.gov/storage-services/service/pnp/fsa/8c30000/8c30100/8c30127r.jpg#h=637&w=640,1935-01-01,[Untitled],nan,2017800068.jpg
